timestamp,electric_kw_per_home,electric_kwh_per_home,season,time_of_day
2018-01-01 06:45:00,4.068892985802686,1.0172232464506714,Winter,06:45
2018-01-01 07:00:00,4.110019698815427,1.0275049247038568,Winter,07:00
2018-01-01 07:15:00,4.268468046224824,1.067117011556206,Winter,07:15
2018-01-01 07:30:00,4.320624355109545,1.0801560887773862,Winter,07:30
2018-01-01 07:45:00,4.390470953533998,1.0976177383834995,Winter,07:45
2018-01-01 08:00:00,4.434593910567124,1.108648477641781,Winter,08:00
2018-01-01 08:15:00,4.561845248977853,1.1404613122444633,Winter,08:15
2018-01-01 08:30:00,4.5787198893810155,1.1446799723452539,Winter,08:30
2018-01-01 08:45:00,4.5845009493010975,1.1461252373252744,Winter,08:45
2018-01-01 09:00:00,4.569131704726848,1.142282926181712,Winter,09:00
2018-01-01 09:15:00,4.61005801385574,1.152514503463935,Winter,09:15
2018-01-01 09:30:00,4.5738218416624035,1.1434554604156009,Winter,09:30
2018-01-01 09:45:00,4.535637692187838,1.1339094230469595,Winter,09:45
2018-01-01 10:00:00,4.489619854746352,1.122404963686588,Winter,10:00
2018-01-01 10:15:00,4.469261887214618,1.1173154718036544,Winter,10:15
2018-01-01 10:30:00,4.39530205386475,1.0988255134661875,Winter,10:30
2018-01-01 10:45:00,4.324953918419448,1.081238479604862,Winter,10:45
2018-01-01 11:00:00,4.254642664280505,1.0636606660701262,Winter,11:00
2018-01-01 11:15:00,4.20254817109598,1.050637042773995,Winter,11:15
2018-01-01 11:30:00,4.117605182251091,1.0294012955627727,Winter,11:30
2018-01-01 11:45:00,4.019852128879518,1.0049630322198795,Winter,11:45
2018-01-01 12:00:00,3.9297191434186747,0.9824297858546687,Winter,12:00
2018-01-01 12:15:00,3.872229144274061,0.9680572860685153,Winter,12:15
2018-01-01 12:30:00,3.7901472578818205,0.9475368144704551,Winter,12:30
2018-01-01 12:45:00,3.6994998327835846,0.9248749581958962,Winter,12:45
2018-01-01 13:00:00,3.614806604918282,0.9037016512295705,Winter,13:00
2018-01-01 13:15:00,3.601187990268035,0.9002969975670088,Winter,13:15
2018-01-01 13:30:00,3.5272564294462057,0.8818141073615514,Winter,13:30
2018-01-01 13:45:00,3.440274354765669,0.8600685886914172,Winter,13:45
2018-01-01 14:00:00,3.3497163836659514,0.8374290959164878,Winter,14:00
2018-01-01 14:15:00,3.2545680574059808,0.8136420143514952,Winter,14:15
2018-01-01 14:30:00,3.182086894226179,0.7955217235565447,Winter,14:30
2018-01-01 14:45:00,3.1056673987163848,0.7764168496790962,Winter,14:45
2018-01-01 15:00:00,3.0393247473099705,0.7598311868274926,Winter,15:00
2018-01-01 15:15:00,2.9763580179530966,0.7440895044882742,Winter,15:15
2018-01-01 15:30:00,2.9358071032262054,0.7339517758065514,Winter,15:30
2018-01-01 15:45:00,2.898035059467629,0.7245087648669073,Winter,15:45
2018-01-01 16:00:00,2.868268736798506,0.7170671841996265,Winter,16:00
2018-01-01 16:15:00,2.8952926724517063,0.7238231681129266,Winter,16:15
2018-01-01 16:30:00,2.8800309170610885,0.7200077292652721,Winter,16:30
2018-01-01 16:45:00,2.870052031281703,0.7175130078204257,Winter,16:45
2018-01-01 17:00:00,2.8627033698883775,0.7156758424720944,Winter,17:00
2018-01-01 17:15:00,2.9568343757684215,0.7392085939421054,Winter,17:15
2018-01-01 17:30:00,2.9847506533840287,0.7461876633460072,Winter,17:30
